,Team,Name,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
122,Miami Heat,Dion Waiters,26,21,21,31.0,5.8,14.8,.390,2.0,6.4,.311,3.8,8.3,.451,.458,1.5,2.0,.744,0.4,2.2,2.6,3.7,0.8,0.2,2.7,2.1,15.0
123,Miami Heat,James Johnson,30,22,5,27.6,4.1,8.4,.492,1.0,2.8,.344,3.2,5.6,.565,.549,1.9,2.7,.695,0.9,4.3,5.2,4.1,1.0,0.7,2.6,2.9,11.1
124,Miami Heat,Tyler Johnson,25,22,0,27.1,3.2,8.9,.362,1.4,4.4,.323,1.8,4.5,.400,.441,1.8,1.9,.951,0.5,2.6,3.1,2.0,0.6,0.8,1.2,2.2,9.6
125,Miami Heat,Hassan Whiteside,28,15,15,26.8,6.2,10.7,.581,0.1,0.1,1.000,6.1,10.5,.576,.588,2.4,3.5,.692,2.8,9.9,12.7,0.4,0.9,1.6,1.5,2.1,14.9
126,Miami Heat,Justise Winslow,21,23,15,23.2,2.7,6.4,.426,0.4,1.3,.323,2.3,5.1,.453,.459,0.7,1.0,.667,1.0,4.7,5.7,1.8,0.7,0.3,1.0,2.0,6.6
127,Miami Heat,Kelly Olynyk,26,23,1,20.0,3.3,6.3,.521,1.2,2.6,.475,2.1,3.8,.552,.616,1.6,2.0,.804,1.0,4.3,5.3,1.9,0.5,0.5,2.0,3.0,9.4
128,Miami Heat,Wayne Ellington,30,23,0,19.8,2.7,6.6,.411,2.4,5.9,.412,0.3,0.7,.400,.596,0.7,0.7,.938,0.2,1.7,1.9,1.0,0.6,0.0,0.4,1.0,8.5
129,Miami Heat,Bam Adebayo,20,14,6,15.1,1.9,3.3,.587,0.0,0.0,,1.9,3.3,.587,.587,1.4,1.9,.731,1.4,2.4,3.9,0.1,0.8,0.5,0.6,1.5,5.2
130,Miami Heat,Okaro White,25,6,4,13.3,1.2,2.7,.438,0.7,1.8,.364,0.5,0.8,.600,.563,0.3,0.5,.667,0.5,1.3,1.8,0.3,0.2,0.2,0.2,1.0,3.3
131,Miami Heat,Jordan Mickey,23,5,2,8.6,1.2,2.4,.500,0.0,0.4,.000,1.2,2.0,.600,.500,0.8,1.0,.800,0.8,2.8,3.6,0.0,0.0,0.6,0.6,1.0,3.2
132,Miami Heat,Udonis Haslem,37,2,0,4.5,0.5,0.5,1.000,0.0,0.0,,0.5,0.5,1.000,1.000,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0
133,Miami Heat,Derrick Walton,22,4,0,3.0,0.0,0.8,.000,0.0,0.3,.000,0.0,0.5,.000,.000,0.5,0.5,1.000,0.0,0.5,0.5,0.0,0.3,0.3,0.0,0.0,0.5
134,New York Knicks,Tim Hardaway,25,21,21,34.1,6.3,15.1,.420,2.3,7.2,.316,4.0,7.9,.515,.495,2.9,3.6,.800,0.8,3.4,4.2,3.3,1.1,0.2,1.7,2.2,17.8
135,New York Knicks,Courtney Lee,32,23,23,32.2,4.7,9.7,.491,1.6,3.5,.450,3.2,6.2,.514,.572,1.6,1.7,.925,0.5,3.2,3.7,2.9,1.4,0.1,1.3,1.3,12.7
136,New York Knicks,Kristaps Porzingis,22,19,19,31.5,9.0,19.3,.467,1.9,4.9,.398,7.1,14.4,.491,.518,5.8,6.9,.841,1.2,5.6,6.8,1.1,0.5,2.1,2.4,2.8,25.8
137,New York Knicks,Jarrett Jack,34,21,20,26.0,2.5,6.1,.414,0.4,1.2,.320,2.1,4.9,.437,.445,0.2,0.3,.833,0.2,3.0,3.2,6.0,0.5,0.0,1.7,1.4,5.7
138,New York Knicks,Enes Kanter,25,20,20,26.0,6.0,9.5,.630,0.0,0.1,.000,6.0,9.4,.633,.630,2.0,2.2,.909,3.8,6.7,10.5,1.4,0.7,0.5,1.7,2.5,13.9
139,New York Knicks,Doug McDermott,26,23,0,23.5,3.1,6.6,.477,1.1,2.7,.403,2.0,3.9,.528,.560,0.6,0.7,.765,0.7,2.2,3.0,1.1,0.1,0.3,0.7,1.7,7.9
140,New York Knicks,Frank Ntilikina,19,20,0,19.3,2.0,6.0,.336,0.5,1.9,.243,1.6,4.1,.378,.374,0.6,0.9,.706,0.4,1.5,1.9,3.2,1.3,0.2,1.9,2.7,5.1
141,New York Knicks,Kyle O'Quinn,27,23,3,16.4,2.5,4.7,.532,0.0,0.2,.000,2.5,4.6,.552,.532,1.2,1.5,.824,1.7,4.7,6.3,2.0,0.4,1.0,1.7,2.6,6.3
142,New York Knicks,Michael Beasley,29,17,4,15.2,3.7,7.1,.521,0.1,0.6,.091,3.6,6.5,.564,.525,0.8,1.2,.619,1.0,2.5,3.5,0.9,0.1,0.4,2.1,1.5,8.2
143,New York Knicks,Lance Thomas,29,20,0,15.0,1.4,3.9,.364,0.5,1.5,.310,1.0,2.4,.396,.422,0.8,1.1,.762,0.8,1.9,2.6,0.5,0.3,0.0,0.6,1.6,4.1
144,New York Knicks,Ramon Sessions,31,10,3,14.9,1.6,4.9,.327,0.2,1.1,.182,1.4,3.8,.368,.347,1.2,1.5,.800,0.1,1.3,1.4,2.7,0.7,0.1,1.4,1.3,4.6
145,New York Knicks,Ron Baker,24,7,0,12.4,0.7,1.7,.417,0.6,0.9,.667,0.1,0.9,.167,.583,1.1,2.0,.571,0.0,0.6,0.6,2.7,1.0,0.0,1.1,0.9,3.1
146,New York Knicks,Willy Hernangomez,23,14,0,10.9,2.5,4.4,.574,0.1,0.3,.250,2.4,4.1,.596,.582,0.3,1.1,.267,1.4,2.3,3.6,0.9,0.4,0.4,1.4,1.8,5.4
147,New York Knicks,Damyean Dotson,23,15,2,9.2,1.2,2.7,.439,0.4,1.2,.333,0.8,1.5,.522,.512,0.1,0.2,.667,0.2,1.3,1.5,0.4,0.1,0.1,0.2,0.6,2.9
148,New York Knicks,Joakim Noah,32,2,0,5.5,1.0,1.5,.667,0.0,0.0,,1.0,1.5,.667,.667,0.5,1.0,.500,1.0,1.5,2.5,1.5,0.5,0.5,0.5,0.5,2.5
149,New York Knicks,Mindaugas Kuzminskas,28,1,0,2.0,0.0,2.0,.000,0.0,0.0,,0.0,2.0,.000,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,Charlotte Hornets,Kemba Walker,27,20,20,35.1,7.3,16.5,.442,2.3,6.6,.351,5.0,10.0,.503,.512,5.8,6.6,.871,0.6,3.1,3.7,6.3,0.8,0.3,2.1,1.6,22.7
151,Charlotte Hornets,Dwight Howard,32,22,22,29.1,5.7,10.0,.566,0.0,0.0,.000,5.7,10.0,.568,.566,3.8,7.8,.483,3.7,8.6,12.4,1.2,0.5,1.1,3.8,3.4,15.1
152,Charlotte Hornets,Jeremy Lamb,25,22,13,28.5,5.6,12.3,.454,1.4,3.8,.361,4.2,8.5,.495,.509,3.1,3.6,.863,0.4,4.6,5.0,3.3,0.9,0.5,1.7,2.0,15.7
153,Charlotte Hornets,Nicolas Batum,29,9,9,28.4,3.7,9.9,.371,0.9,4.2,.211,2.8,5.7,.490,.416,2.3,2.8,.840,0.4,3.9,4.3,4.0,0.8,0.3,2.0,1.4,10.6
154,Charlotte Hornets,Michael Kidd-Gilchrist,24,16,16,25.9,3.9,8.0,.492,0.0,0.1,.000,3.9,7.9,.496,.492,1.2,1.6,.731,1.0,3.4,4.4,0.7,0.7,0.8,0.4,1.9,9.1
155,Charlotte Hornets,Marvin Williams,31,22,22,25.6,3.1,6.6,.473,1.6,3.5,.455,1.5,3.1,.493,.592,1.1,1.3,.862,0.8,3.5,4.3,1.0,0.8,0.4,0.5,1.4,9.0
156,Charlotte Hornets,Frank Kaminsky,24,21,0,24.1,4.1,9.6,.426,1.2,3.5,.342,2.9,6.1,.473,.488,1.7,2.2,.766,0.6,3.5,4.1,1.5,0.3,0.2,0.9,1.3,11.1
157,Charlotte Hornets,Cody Zeller,25,18,0,20.2,2.4,4.9,.500,0.1,0.1,1.000,2.4,4.8,.494,.506,2.3,3.2,.724,2.3,3.1,5.4,0.8,0.5,1.1,1.2,2.8,7.3
158,Charlotte Hornets,Dwayne Bacon,22,21,6,18.7,1.7,4.7,.364,0.5,1.4,.345,1.2,3.3,.371,.414,0.4,0.5,.727,0.0,3.5,3.6,0.9,0.3,0.1,0.6,1.5,4.3
159,Charlotte Hornets,Michael Carter-Williams,26,11,2,17.9,1.3,5.0,.255,0.4,1.1,.333,0.9,3.9,.233,.291,2.4,2.9,.813,1.0,2.0,3.0,2.9,1.1,0.4,1.5,2.3,5.3
160,Charlotte Hornets,Malik Monk,19,19,0,17.6,2.7,7.8,.345,1.5,4.5,.329,1.2,3.3,.365,.439,0.6,0.8,.750,0.1,1.4,1.5,1.9,0.3,0.2,0.9,1.2,7.5
161,Charlotte Hornets,Treveon Graham,24,12,0,17.5,1.5,3.9,.383,0.4,1.5,.278,1.1,2.4,.448,.436,0.6,0.8,.700,0.8,1.5,2.3,1.4,0.7,0.0,0.4,2.2,4.0
162,Charlotte Hornets,Johnny O'Bryant,24,8,0,9.4,2.0,4.3,.471,0.3,0.9,.286,1.8,3.4,.519,.500,1.0,1.0,1.000,0.8,1.4,2.1,0.4,0.3,0.3,0.4,0.8,5.3
163,Charlotte Hornets,Julyan Stone,29,2,0,9.0,1.0,2.0,.500,1.0,2.0,.500,0.0,0.0,,.750,0.0,0.0,,0.0,2.5,2.5,1.0,1.0,0.0,1.0,1.5,3.0
164,Charlotte Hornets,Marcus Paige,24,1,0,3.0,0.0,2.0,.000,0.0,0.0,,0.0,2.0,.000,.000,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
165,Charlotte Hornets,Mangok Mathiang,25,1,0,3.0,0.0,2.0,.000,0.0,0.0,,0.0,2.0,.000,.000,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
166,Orlando Magic,Aaron Gordon,22,23,23,33.4,6.5,13.2,.490,2.3,5.6,.419,4.1,7.6,.543,.579,3.1,4.0,.774,1.3,6.7,8.0,2.2,1.1,0.9,1.5,1.8,18.4
167,Orlando Magic,Evan Fournier,25,25,25,32.2,6.5,13.7,.472,2.3,5.6,.410,4.2,8.2,.515,.555,2.8,3.1,.885,0.6,2.6,3.2,3.1,1.0,0.3,1.9,2.3,18.0
168,Orlando Magic,Nikola Vucevic,27,25,25,29.7,6.9,14.0,.490,1.4,4.1,.343,5.5,10.0,.550,.540,1.3,1.6,.805,1.4,7.0,8.5,3.1,0.9,1.0,1.7,2.5,16.5
169,Orlando Magic,Elfrid Payton,23,16,16,27.3,4.8,9.3,.510,0.6,1.4,.391,4.2,7.9,.532,.540,1.1,2.1,.515,1.1,2.8,3.9,6.8,1.6,0.4,2.6,2.1,11.1
170,Orlando Magic,Jonathon Simmons,28,25,6,26.9,5.2,10.7,.487,0.9,2.6,.338,4.3,8.1,.535,.528,3.0,4.0,.740,0.8,2.3,3.1,1.8,0.8,0.1,2.2,2.5,14.2
171,Orlando Magic,Terrence Ross,26,22,20,26.2,3.3,8.0,.407,1.3,3.9,.329,2.0,4.2,.478,.486,1.2,1.6,.743,0.5,2.7,3.2,1.6,1.2,0.5,1.1,2.0,9.0
172,Orlando Magic,Jonathan Isaac,20,12,2,19.9,2.3,5.1,.459,0.4,1.4,.294,1.9,3.7,.523,.500,1.0,1.2,.857,0.9,3.5,4.4,0.8,0.7,1.3,1.0,2.1,6.1
173,Orlando Magic,D.J. Augustin,30,18,6,19.5,2.7,5.4,.505,1.1,2.3,.476,1.6,3.1,.527,.608,1.9,2.3,.829,0.3,1.6,1.9,3.5,0.8,0.0,1.7,1.5,8.4
174,Orlando Magic,Shelvin Mack,27,18,2,17.9,1.7,4.3,.390,0.4,1.3,.304,1.3,3.0,.426,.435,0.7,0.9,.706,0.3,1.7,2.0,4.6,0.6,0.1,0.9,1.0,4.4
175,Orlando Magic,Bismack Biyombo,25,25,0,15.7,1.6,3.2,.494,0.0,0.0,.000,1.6,3.2,.500,.494,1.1,1.9,.574,1.4,3.2,4.6,0.3,0.1,1.2,1.1,2.0,4.3
176,Orlando Magic,Arron Afflalo,32,19,0,12.4,0.7,2.4,.311,0.3,1.2,.273,0.4,1.2,.348,.378,0.4,0.6,.667,0.1,1.5,1.5,0.6,0.1,0.2,0.4,1.1,2.2
177,Orlando Magic,Marreese Speights,30,19,0,12.1,2.7,6.8,.403,1.8,4.6,.398,0.9,2.2,.415,.539,0.4,0.7,.571,0.4,1.9,2.3,0.5,0.2,0.3,0.6,1.9,7.7
178,Orlando Magic,Mario Hezonja,22,19,0,9.8,1.2,2.8,.415,0.4,1.3,.320,0.7,1.5,.500,.491,0.2,0.2,.750,0.4,1.4,1.8,0.6,0.4,0.1,0.7,0.8,2.9
179,Orlando Magic,Wesley Iwundu,23,7,0,4.9,0.6,1.7,.333,0.0,0.0,,0.6,1.7,.333,.333,0.1,0.4,.333,0.1,0.7,0.9,0.6,0.1,0.0,0.4,0.6,1.3
180,Orlando Magic,Khem Birch,25,3,0,3.3,0.7,1.7,.400,0.0,0.0,,0.7,1.7,.400,.400,0.0,0.0,,0.7,0.0,0.7,0.3,0.0,0.0,0.0,1.0,1.3
181,Brooklyn Nets,DeMarre Carroll,31,21,21,29.6,4.4,10.5,.423,2.0,5.2,.382,2.4,5.2,.464,.518,3.0,4.0,.753,1.8,5.3,7.0,1.8,1.0,0.4,1.4,2.4,13.9
182,Brooklyn Nets,D'Angelo Russell,21,12,12,27.8,7.9,17.1,.463,1.5,5.1,.295,6.4,12.0,.535,.507,3.6,5.3,.683,0.8,3.9,4.7,5.7,1.0,0.2,4.0,2.5,20.9
183,Brooklyn Nets,Allen Crabbe,25,20,13,27.0,4.1,10.0,.412,2.5,6.1,.402,1.7,3.9,.429,.535,1.5,1.8,.833,0.5,3.5,4.0,1.5,0.7,0.3,1.1,1.9,12.2
184,Brooklyn Nets,Rondae Hollis-Jefferson,23,20,19,26.9,4.9,10.2,.483,0.2,0.8,.250,4.7,9.4,.503,.493,4.1,5.0,.828,1.4,4.3,5.6,2.0,0.9,0.7,1.6,1.9,14.1
185,Brooklyn Nets,Spencer Dinwiddie,24,22,12,26.3,4.1,10.3,.403,2.0,5.1,.393,2.1,5.2,.412,.500,2.3,3.0,.769,0.7,2.5,3.2,6.2,0.7,0.4,1.1,2.6,12.5
186,Brooklyn Nets,Caris LeVert,23,23,8,25.9,4.1,9.9,.414,1.0,3.5,.284,3.1,6.3,.486,.465,1.4,2.3,.611,0.6,3.2,3.7,3.3,1.3,0.4,2.2,2.3,10.6
187,Brooklyn Nets,Jeremy Lin,29,1,1,25.0,5.0,12.0,.417,1.0,2.0,.500,4.0,10.0,.400,.458,7.0,7.0,1.000,0.0,0.0,0.0,4.0,0.0,0.0,3.0,3.0,18.0
188,Brooklyn Nets,Joe Harris,26,22,3,23.6,3.7,7.9,.466,2.2,5.5,.405,1.5,2.4,.604,.606,0.8,1.0,.739,0.5,2.3,2.7,1.4,0.6,0.3,0.9,2.0,10.4
189,Brooklyn Nets,Trevor Booker,30,18,5,21.9,4.3,8.3,.513,0.2,0.7,.231,4.1,7.6,.540,.523,1.3,2.4,.558,2.1,4.5,6.6,2.1,0.4,0.3,1.7,2.4,10.1
190,Brooklyn Nets,Tyler Zeller,28,15,7,18.3,3.3,5.4,.617,0.2,0.5,.429,3.1,4.9,.635,.636,1.3,2.1,.594,1.6,2.5,4.1,0.7,0.5,0.6,1.1,1.8,8.1
191,Brooklyn Nets,Quincy Acy,27,18,0,17.3,1.5,4.6,.325,1.2,3.7,.328,0.3,0.9,.313,.458,1.1,1.3,.833,0.5,3.3,3.8,0.7,0.4,0.2,1.1,2.1,5.3
192,Brooklyn Nets,Jarrett Allen,19,15,0,15.9,2.1,3.9,.534,0.1,0.1,.500,2.0,3.7,.536,.543,1.0,1.4,.714,1.5,2.3,3.7,0.6,0.7,0.9,0.5,1.7,5.2
193,Brooklyn Nets,Timofey Mozgov,31,16,14,15.1,2.1,3.7,.576,0.2,0.9,.200,1.9,2.8,.705,.602,0.6,0.9,.667,1.5,2.9,4.4,0.2,0.2,0.5,1.3,1.4,5.1
194,Brooklyn Nets,Isaiah Whitehead,22,8,0,11.5,2.6,5.8,.457,0.3,1.0,.250,2.4,4.8,.500,.478,0.8,1.3,.600,0.3,1.4,1.6,1.8,0.6,0.3,2.1,1.6,6.3
195,Brooklyn Nets,Sean Kilpatrick,28,16,0,11.4,1.6,5.4,.291,0.7,2.6,.262,0.9,2.8,.318,.355,1.1,1.2,.947,0.1,2.1,2.2,0.9,0.1,0.1,1.0,0.5,4.9
196,Brooklyn Nets,Jacob Wiley,23,4,0,8.0,0.3,1.0,.250,0.3,0.5,.500,0.0,0.5,.000,.375,0.3,0.5,.500,0.5,2.3,2.8,0.5,0.3,0.0,0.0,1.0,1.0
197,Atlanta Hawks,Dennis Schroder,24,21,21,32.0,8.1,17.5,.462,1.2,3.7,.325,6.9,13.9,.498,.496,2.9,3.3,.870,0.8,2.1,2.9,6.5,1.1,0.0,2.9,1.9,20.2
198,Atlanta Hawks,Taurean Waller-Prince,23,23,23,30.6,4.8,11.3,.421,1.7,4.0,.418,3.1,7.4,.424,.494,1.0,1.4,.697,0.9,4.2,5.1,2.3,1.3,0.5,2.3,2.2,12.2
199,Atlanta Hawks,Kent Bazemore,28,23,23,28.4,4.0,10.3,.392,1.3,3.7,.365,2.7,6.6,.408,.458,2.8,3.5,.802,0.4,4.0,4.4,3.3,1.9,0.5,2.4,2.0,12.3
200,Atlanta Hawks,Marco Belinelli,31,23,0,25.6,4.0,9.8,.407,2.0,5.0,.400,2.0,4.8,.414,.509,2.0,2.2,.940,0.2,2.0,2.2,2.6,1.2,0.0,1.0,0.8,12.0
201,Atlanta Hawks,Dewayne Dedmon,28,20,20,24.4,4.6,7.7,.601,0.7,1.5,.483,3.9,6.2,.629,.647,1.2,1.6,.719,2.0,5.8,7.8,1.4,0.4,0.9,1.8,3.0,11.1
202,Atlanta Hawks,John Collins,20,21,4,23.0,4.9,8.3,.592,0.0,0.0,.000,4.9,8.2,.595,.592,1.7,2.2,.766,3.1,4.0,7.1,0.8,0.7,0.9,1.5,3.7,11.5
203,Atlanta Hawks,Mike Muscala,26,9,5,22.4,2.3,5.7,.412,0.7,2.1,.316,1.7,3.6,.469,.471,1.2,1.3,.917,1.2,3.2,4.4,1.0,0.8,0.6,0.9,2.6,6.6
204,Atlanta Hawks,Ersan Ilyasova,30,12,6,20.8,2.3,6.7,.350,0.8,3.2,.263,1.5,3.5,.429,.413,0.8,1.1,.769,1.4,3.4,4.8,0.7,1.3,0.2,0.3,2.4,6.3
205,Atlanta Hawks,Malcolm Delaney,28,18,2,19.5,1.8,4.8,.379,0.7,1.9,.371,1.1,2.9,.385,.454,1.1,1.5,.704,0.3,1.6,1.9,1.9,0.8,0.1,1.2,1.3,5.4
206,Atlanta Hawks,Luke Babbitt,28,20,9,19.4,3.0,6.0,.492,1.8,4.0,.456,1.2,2.1,.561,.642,0.5,0.7,.692,0.2,2.3,2.5,1.0,0.3,0.2,0.7,1.7,8.2
207,Atlanta Hawks,Isaiah Taylor,23,16,0,16.3,2.3,5.1,.457,0.5,1.3,.400,1.8,3.8,.475,.506,1.1,1.6,.692,0.1,1.2,1.3,2.2,0.5,0.3,1.1,1.1,6.3
208,Atlanta Hawks,DeAndre' Bembry,23,9,0,16.2,2.2,5.7,.392,0.2,1.1,.200,2.0,4.6,.439,.412,0.8,1.3,.583,0.2,2.4,2.7,1.2,0.9,0.6,1.8,1.8,5.4
209,Atlanta Hawks,Miles Plumlee,29,4,2,13.5,0.8,1.8,.429,0.0,0.0,,0.8,1.8,.429,.429,0.3,0.5,.500,0.8,3.0,3.8,0.5,0.5,0.8,2.0,1.8,1.8
210,Atlanta Hawks,Tyler Cavanaugh,23,14,0,10.9,1.4,2.8,.487,0.6,1.9,.346,0.7,0.9,.769,.603,0.2,0.3,.750,0.6,1.6,2.1,1.1,0.1,0.1,0.2,1.4,3.6
211,Atlanta Hawks,Josh Magette,28,8,0,8.0,0.5,1.5,.333,0.1,0.5,.250,0.4,1.0,.375,.375,0.5,0.5,1.000,0.1,0.6,0.8,2.1,0.3,0.0,0.3,0.8,1.6
212,Atlanta Hawks,Tyler Dorsey,21,8,0,6.3,0.8,2.1,.353,0.5,1.5,.333,0.3,0.6,.400,.471,0.4,0.5,.750,0.1,0.9,1.0,0.4,0.0,0.0,0.5,0.1,2.4
213,Atlanta Hawks,Nicolas Brussino,24,4,0,2.5,0.0,0.5,.000,0.0,0.5,.000,0.0,0.0,,.000,0.0,0.0,,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0
214,Chicago Bulls,Justin Holiday,28,21,21,34.2,5.0,13.6,.368,2.8,7.7,.358,2.2,5.9,.382,.470,1.9,2.5,.769,0.6,3.7,4.2,2.2,1.2,0.6,1.2,2.0,14.7
215,Chicago Bulls,Lauri Markkanen,20,22,22,30.5,5.0,12.7,.393,2.3,6.9,.338,2.7,5.9,.457,.484,2.1,2.6,.825,1.0,7.0,8.0,1.4,0.6,0.6,1.4,1.8,14.5
216,Chicago Bulls,Robin Lopez,29,22,22,29.7,5.8,11.3,.514,0.1,0.3,.286,5.7,11.0,.521,.518,1.5,1.9,.762,2.8,2.7,5.5,2.1,0.3,0.8,1.8,2.2,13.2
217,Chicago Bulls,Denzel Valentine,24,22,11,29.1,3.7,9.6,.382,2.2,5.4,.403,1.5,4.2,.355,.495,0.2,0.3,.667,0.7,4.5,5.3,3.1,0.9,0.1,1.0,2.0,9.7
218,Chicago Bulls,Kris Dunn,23,18,9,27.1,5.0,11.6,.431,1.1,2.4,.432,3.9,9.2,.430,.476,0.8,1.3,.609,0.7,3.9,4.7,4.4,1.9,0.3,3.2,3.1,11.8
219,Chicago Bulls,Jerian Grant,25,22,14,25.2,3.2,7.6,.423,0.8,2.5,.321,2.4,5.1,.473,.476,2.0,2.6,.776,0.5,2.3,2.8,4.9,0.9,0.1,1.5,1.9,9.3
220,Chicago Bulls,Bobby Portis,22,13,0,22.4,4.5,10.2,.444,1.2,3.3,.349,3.4,6.9,.489,.500,1.8,2.2,.793,2.0,5.0,7.0,1.8,0.2,0.4,1.4,1.2,12.0
221,Chicago Bulls,David Nwaba,25,10,3,20.7,2.4,4.7,.511,0.2,0.7,.286,2.2,4.0,.550,.532,1.6,2.2,.727,0.5,4.9,5.4,1.6,0.7,0.6,0.7,1.8,6.6
222,Chicago Bulls,Paul Zipser,23,19,7,16.6,1.7,5.4,.311,0.5,2.3,.233,1.2,3.2,.367,.359,0.1,0.2,.500,0.3,3.0,3.3,1.1,0.4,0.2,0.8,1.5,4.0
223,Chicago Bulls,Cristiano Felicio,25,20,0,15.3,1.8,2.9,.621,0.0,0.0,,1.8,2.9,.621,.621,0.5,0.9,.556,1.2,1.8,3.0,0.7,0.2,0.2,0.8,2.1,4.1
224,Chicago Bulls,Antonio Blakeney,21,11,0,14.8,2.5,7.0,.364,0.7,2.5,.286,1.8,4.5,.408,.416,1.3,1.7,.737,0.3,1.5,1.8,0.6,0.2,0.0,0.7,0.7,7.1
225,Chicago Bulls,Quincy Pondexter,29,15,1,10.5,0.9,2.8,.310,0.2,1.3,.158,0.7,1.5,.435,.345,0.9,1.1,.824,0.5,0.8,1.3,0.4,0.5,0.1,0.6,1.4,2.9
226,Chicago Bulls,Kay Felder,22,13,0,10.0,1.5,5.0,.308,0.3,1.4,.222,1.2,3.6,.340,.338,0.8,0.9,.917,0.1,1.0,1.1,1.5,0.2,0.1,1.2,0.8,4.2
227,Chicago Bulls,Ryan Arcidiacono,23,1,0,5.0,0.0,2.0,.000,0.0,2.0,.000,0.0,0.0,,.000,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
228,Houston Rockets,James Harden,28,22,22,35.9,9.7,21.1,.458,4.5,11.0,.405,5.2,10.1,.516,.563,7.9,9.1,.866,0.6,4.5,5.1,9.7,1.7,0.5,4.6,2.6,31.7
229,Houston Rockets,Trevor Ariza,32,20,20,34.0,4.0,9.1,.434,2.6,6.8,.382,1.4,2.3,.587,.577,1.0,1.1,.905,0.6,4.1,4.7,2.1,1.6,0.2,1.1,2.0,11.5
230,Houston Rockets,Eric Gordon,29,20,13,31.5,6.2,15.4,.401,3.1,10.0,.312,3.1,5.4,.565,.502,4.0,4.8,.832,0.2,1.9,2.1,2.6,0.7,0.4,2.5,1.9,19.4
231,Houston Rockets,Ryan Anderson,29,21,20,29.1,4.1,9.1,.453,2.9,7.1,.407,1.2,2.0,.619,.612,1.0,1.3,.815,1.3,4.2,5.5,0.7,0.3,0.4,0.9,1.9,12.2
232,Houston Rockets,Chris Paul,32,8,8,28.8,4.4,10.3,.427,2.1,5.0,.425,2.3,5.3,.429,.530,1.5,1.8,.857,0.6,3.6,4.3,9.8,1.9,0.3,1.8,2.4,12.4
233,Houston Rockets,P.J. Tucker,32,22,2,27.5,2.1,5.1,.411,1.4,3.7,.370,0.7,1.4,.516,.545,0.8,1.0,.810,1.2,4.8,6.0,0.9,1.3,0.3,1.0,2.7,6.3
234,Houston Rockets,Luc Mbah a Moute,31,20,3,26.6,2.8,5.8,.487,1.2,2.9,.404,1.7,2.9,.569,.587,0.9,1.3,.720,0.5,2.9,3.4,1.0,1.4,0.5,1.4,2.1,7.7
235,Houston Rockets,Clint Capela,23,22,22,25.7,5.8,8.7,.661,0.0,0.0,.000,5.8,8.7,.665,.661,1.9,2.9,.656,3.4,8.0,11.4,1.3,0.8,1.8,1.6,2.8,13.5
236,Houston Rockets,Nene Hilario,35,16,0,14.4,2.9,4.4,.662,0.0,0.1,.000,2.9,4.3,.681,.662,2.1,2.8,.750,0.8,2.4,3.2,1.1,0.6,0.4,1.2,2.7,7.9
237,Houston Rockets,Tarik Black,26,17,0,8.8,1.4,2.4,.561,0.0,0.4,.000,1.4,2.1,.657,.561,0.6,0.9,.688,1.0,1.9,2.9,0.4,0.4,0.5,0.6,2.0,3.4
238,Houston Rockets,Bobby Brown,33,16,0,6.4,0.9,3.1,.306,0.6,2.1,.273,0.4,1.0,.375,.398,0.1,0.1,.500,0.0,0.4,0.4,0.6,0.2,0.0,0.5,0.3,2.5
239,Houston Rockets,Demetrius Jackson,23,12,0,5.3,0.3,1.2,.286,0.0,0.5,.000,0.3,0.7,.500,.286,0.0,0.0,,0.3,0.6,0.9,0.4,0.3,0.1,0.8,0.5,0.7
240,Houston Rockets,Zhou Qi,22,11,0,5.3,0.4,1.8,.200,0.2,1.0,.182,0.2,0.8,.222,.250,0.5,0.5,.833,0.2,0.8,1.0,0.1,0.2,0.5,0.4,0.8,1.4
241,Houston Rockets,Troy Williams,23,4,0,4.3,0.5,2.3,.222,0.0,1.3,.000,0.5,1.0,.500,.222,0.3,0.8,.333,0.3,0.8,1.0,0.3,0.3,0.0,0.3,0.5,1.3
242,Houston Rockets,Isaiah Canaan,26,1,0,4.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
243,Houston Rockets,Briante Weber,25,4,0,3.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.8,0.8,0.3,0.3,0.0,0.3,0.3,0.0
244,Golden State Warriors,Kevin Durant,29,20,20,34.1,9.2,17.5,.523,2.4,5.9,.402,6.8,11.7,.584,.590,4.0,4.6,.859,0.6,5.9,6.4,5.0,0.8,2.0,3.6,2.3,24.6
